id,name,link,osm_url,lat,lon,categories,bookable,link_ok,open_now,street,housenumber,postcode,city,address
way/87285659,Växtvaruhuset,https://www.vaxtvaruhuset.se/,https://www.openstreetmap.org/way/87285659,63.1500313,14.7015121,robot_mower_seller,,,,Växthusvägen,2,83192,Östersund,"Växthusvägen 2, 83192 Östersund"
way/87452614,Ernst P,https://ernstp.se/,https://www.openstreetmap.org/way/87452614,57.6437874,12.0291617,robot_mower_seller,,,,Möbelgatan,5,431 33,Mölndal,"Möbelgatan 5, 431 33 Mölndal"
way/88052634,Granngården,https://www.granngarden.se/,https://www.openstreetmap.org/way/88052634,63.1619059,14.6535965,robot_mower_seller,,,,Bangårdsgatan,40,83145,Östersund,"Bangårdsgatan 40, 83145 Östersund"
way/88052694,AB Karl Hedin Bygghandel,https://www.abkarlhedin.se/bygghandel/,https://www.openstreetmap.org/way/88052694,63.1615184,14.6547067,robot_mower_seller,,,,,,,,
way/88291242,Granngården,http://www.granngarden.se/,https://www.openstreetmap.org/way/88291242,58.3159079,12.3119989,robot_mower_seller,,,,,,,,
way/89799160,Biltema,http://www.biltema.se/sv/varuhus/karlstad/,https://www.openstreetmap.org/way/89799160,59.3766596,13.4389779,robot_mower_seller,,,,Ullebergsleden,4,,,Ullebergsleden 4
way/90393997,Beijer Byggmaterial,https://www.beijerbygg.se/webapp/wcs/stores/servlet/privat/sv/karlskrona,https://www.openstreetmap.org/way/90393997,56.1731587,15.5934151,robot_mower_seller,,,,Blåportsgatan,4A,37142,Karlskrona,"Blåportsgatan 4A, 37142 Karlskrona"
way/93088734,Elgiganten,https://www.elgiganten.se/store/elgiganten-skelleftea,https://www.openstreetmap.org/way/93088734,64.7357957,20.9652015,robot_mower_seller,,,,Tjärnvägen,1,931 61,Skellefteå,"Tjärnvägen 1, 931 61 Skellefteå"
way/95008048,Biltema,https://www.biltema.se/sv/varuhus/Jonkoping/,https://www.openstreetmap.org/way/95008048,57.7629911,14.1862851,robot_mower_seller,,,,Solåsvägen,26,55303,Jönköping,"Solåsvägen 26, 55303 Jönköping"
way/95422090,Plantagen,https://www.plantagen.se/butiker/butik/?sid=307,https://www.openstreetmap.org/way/95422090,58.4338672,15.5938996,robot_mower_seller,,,,Grytstorpsgatan,8,582 73,Linköping,"Grytstorpsgatan 8, 582 73 Linköping"
way/95640442,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/95640442,56.0429694,14.1581344,robot_mower_seller,,,,,,,,
way/95913361,XL-Bygg,https://www.xlbygg.se/butiker/xl-bygg-linkoping/,https://www.openstreetmap.org/way/95913361,58.4207022,15.5941844,robot_mower_seller,,,,Lärlingsgatan,2,582 39,Linköping,"Lärlingsgatan 2, 582 39 Linköping"
way/95953041,K Bygg Färingsö Trä,https://k-bygg.se/faringso/,https://www.openstreetmap.org/way/95953041,59.3095261,17.7745066,robot_mower_seller,,,,Färentunavägen,65,17975,Skå,"Färentunavägen 65, 17975 Skå"
way/97327341,Biltema,https://www.biltema.se/sv/varuhus/helsingborg/,https://www.openstreetmap.org/way/97327341,56.0784973,12.7343344,robot_mower_seller,,,,Garnisonsgatan,26,254 66,Helsingborg,"Garnisonsgatan 26, 254 66 Helsingborg"
way/102730466,NetOnNet,https://www.netonnet.se/,https://www.openstreetmap.org/way/102730466,56.8829744,14.7624409,robot_mower_seller,,,,Hejaregatan,13,352 46,Växjö,"Hejaregatan 13, 352 46 Växjö"
way/102730493,Elgiganten,https://www.elgiganten.se/,https://www.openstreetmap.org/way/102730493,56.8817839,14.7626482,robot_mower_seller,,,,Handelsvägen,3,352 46,Växjö,"Handelsvägen 3, 352 46 Växjö"
way/103194590,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/103194590,56.8934126,14.7659787,robot_mower_seller,,,,,,,,
way/105637353,Biltema,https://www.biltema.se/sv/varuhus/Sundsvall/,https://www.openstreetmap.org/way/105637353,62.4428359,17.3392734,robot_mower_seller,,,,Norra vägen,99,863 37,Sundsvall,"Norra vägen 99, 863 37 Sundsvall"
way/113588487,Hudiksvalls Järn,http://www.hudiksvallsjarn.se,https://www.openstreetmap.org/way/113588487,61.7262315,17.1209135,robot_mower_seller,,,,Sjögatan,5,,,Sjögatan 5
way/116043598,"Maskin & Fritid, Hyresmaskiner",https://www.maskinochfritid.se/,https://www.openstreetmap.org/way/116043598,56.1968103,15.6658923,robot_mower_seller,,,,Kummelvägen,2,371 60,Lyckeby,"Kummelvägen 2, 371 60 Lyckeby"
way/117864253,Plantagen,https://www.plantagen.se/,https://www.openstreetmap.org/way/117864253,59.4160264,17.8619009,robot_mower_seller,,,,,,,,
way/121177153,Beijer byggmaterial,https://beijerbygg.se/,https://www.openstreetmap.org/way/121177153,63.840804,20.2041036,robot_mower_seller,,,,,,,,
way/122228531,Färghuset,https://www.painthouse.se,https://www.openstreetmap.org/way/122228531,59.4809036,18.2810847,robot_mower_seller,,,,,,,,
way/122983981,Dahl,https://www.dahl.se/store/dahl/hitta-butik/dahlcenter-%C3%B6stersund--130,https://www.openstreetmap.org/way/122983981,63.1892268,14.6474429,robot_mower_seller,,,,Arenavägen,3,83132,Östersund,"Arenavägen 3, 83132 Östersund"
way/124541851,Ahlsell Umeå,https://www.ahlsell.se/butiker/umea/,https://www.openstreetmap.org/way/124541851,63.837403,20.2429372,robot_mower_seller,,,,,,,,
way/132486250,jem & fix,https://www.jemfix.se/hitta-butik/avesta/,https://www.openstreetmap.org/way/132486250,60.1455427,16.1724181,robot_mower_seller,,,,,,,,
way/135887362,Swedol,http://www.swedol.se,https://www.openstreetmap.org/way/135887362,57.7421662,11.9934861,robot_mower_seller,,,,Exportgatan,26,422 46,Hisings Backa,"Exportgatan 26, 422 46 Hisings Backa"
way/138276223,Fridhems Handelsträdgård,https://www.facebook.com/FridhemsHandelstradgardIGustafs,https://www.openstreetmap.org/way/138276223,60.4171705,15.5762412,robot_mower_seller,,,,Naglarbyvägen,55,783 50,Gustafs,"Naglarbyvägen 55, 783 50 Gustafs"
way/141479568,Bengts Färg Nordsjö,http://www.tapetrullen.com/,https://www.openstreetmap.org/way/141479568,56.2009455,15.6379722,robot_mower_seller,,,,Järavägen,10,371 50,Karlskrona,"Järavägen 10, 371 50 Karlskrona"
way/141479572,Elda Butiken,https://eldabutiken.se/butik/karlskrona/,https://www.openstreetmap.org/way/141479572,56.2005901,15.6375512,robot_mower_seller,,,,Järavägen,14,37150,Karlskrona,"Järavägen 14, 37150 Karlskrona"
way/144327848,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/144327848,56.2157584,15.6364153,robot_mower_seller,,,,Uranvägen,3,37149,Karlskrona,"Uranvägen 3, 37149 Karlskrona"
way/147865010,Elgiganten,https://www.elgiganten.se/store/elgiganten-bromma,https://www.openstreetmap.org/way/147865010,59.3568347,17.9515749,robot_mower_seller,,,,Ulvsundavägen,189C,168 67,Bromma,"Ulvsundavägen 189C, 168 67 Bromma"
way/148258735,Åhus Marina,http://www.ahusmarina.se/,https://www.openstreetmap.org/way/148258735,55.9240025,14.3037226,robot_mower_seller,,,,,,,,
way/151847699,Bergslagscenter,http://www.bergslagscenter.se/,https://www.openstreetmap.org/way/151847699,59.3041553,14.5008522,robot_mower_seller,,,,,,,,
way/151847700,Jem & Fix,http://www.jemfix.se/,https://www.openstreetmap.org/way/151847700,59.2996975,14.4931746,robot_mower_seller,,,,Skogsbovägen,8,691 47,Karlskoga,"Skogsbovägen 8, 691 47 Karlskoga"
way/151847702,Happy Homes,http://www.happyhomes.se/,https://www.openstreetmap.org/way/151847702,59.3010965,14.4957504,robot_mower_seller,,,,,,,,
way/152301714,Bauhaus,https://www.bauhaus.se/,https://www.openstreetmap.org/way/152301714,58.3524086,11.8044114,robot_mower_seller,,,,,,45176,Uddevalla,45176 Uddevalla
way/152732226,Biltema,https://www.biltema.se/sv/varuhus/lulea/,https://www.openstreetmap.org/way/152732226,65.6186089,22.0549616,robot_mower_seller,,,,Betongvägen,1,97345,Luleå,"Betongvägen 1, 97345 Luleå"
way/154908927,Plantagen,https://www.plantagen.se/butiker/butik/?sid=340,https://www.openstreetmap.org/way/154908927,59.2985373,15.1992084,robot_mower_seller,,,,Monologgatan,2,703 70,Örebro,"Monologgatan 2, 703 70 Örebro"
way/159301191,Wirenstedt Rental,https://www.wirenstedt.com/,https://www.openstreetmap.org/way/159301191,56.1807368,15.6273575,robot_mower_seller,,,,Gamla Källvägen,3,37142,Karlskrona,"Gamla Källvägen 3, 37142 Karlskrona"
way/160085552,Biltema,https://www.biltema.se/sv/varuhus/Karlskrona/,https://www.openstreetmap.org/way/160085552,56.2052584,15.6384906,robot_mower_seller,,,,Gullbernavägen,24B,37147,Karlskrona,"Gullbernavägen 24B, 37147 Karlskrona"
way/168164791,Reftele Lantmän,http://lantisireftele.se,https://www.openstreetmap.org/way/168164791,57.1760124,13.5915223,robot_mower_seller,,,,,,,,
way/170759157,Trädgården i ursviken,http://www.tradgardeniursviken.se/,https://www.openstreetmap.org/way/170759157,64.7186111,21.1711127,robot_mower_seller,,,,,,,,
way/172300116,Biltema,https://www.biltema.se/sv/varuhus/Mora/,https://www.openstreetmap.org/way/172300116,61.006937,14.6029229,robot_mower_seller,,,,,,,,
way/175446828,Bauhaus,https://www.bauhaus.se/varuhus/stora-bernstorp,https://www.openstreetmap.org/way/175446828,55.6127528,13.1064189,robot_mower_seller,,,,Vassvägen,26,23261,Arlöv,"Vassvägen 26, 23261 Arlöv"
way/177916047,Biltema,https://www.biltema.se/sv/varuhus/Lund/,https://www.openstreetmap.org/way/177916047,55.6883055,13.2189477,robot_mower_seller,,,,Porfyrvägen,25,224 78,Lund,"Porfyrvägen 25, 224 78 Lund"
way/180154644,Biltema,https://www.biltema.se/varuhus-och-oppettider/orebro/,https://www.openstreetmap.org/way/180154644,59.2957471,15.2104709,robot_mower_seller,,,,Ozongatan,3,703 74,Örebro,"Ozongatan 3, 703 74 Örebro"
way/182041279,Bygg-Ole,https://www.beijerbygg.se/byggole,https://www.openstreetmap.org/way/182041279,59.3110077,18.4233731,robot_mower_seller,,,,,,,,
way/185557357,Biltema,https://www.biltema.se/sv/varuhus/kristianstad/,https://www.openstreetmap.org/way/185557357,56.0231879,14.1136383,robot_mower_seller,,,,Öllegårds väg,2,,,Öllegårds väg 2
way/185557358,Blomsterlandet,https://www.blomsterlandet.se/hitta-din-butik/kristianstad/,https://www.openstreetmap.org/way/185557358,56.0218757,14.1119938,robot_mower_seller,,,,,,,,
way/194602653,Granngården,http://www.granngarden.se/store/Karlskrona,https://www.openstreetmap.org/way/194602653,59.3201219,14.4646982,robot_mower_seller,,,,,,,,
way/197430898,Granngården,https://www.granngarden.se/,https://www.openstreetmap.org/way/197430898,60.4778568,15.4068901,robot_mower_seller,,,,Nygårdsvägen,13,781 70,Borlänge,"Nygårdsvägen 13, 781 70 Borlänge"
way/197535326,Granngården,http://www.granngarden.se/store/Motala,https://www.openstreetmap.org/way/197535326,58.5566534,15.0613157,robot_mower_seller,,,,,,,,
way/200178106,HORNBACH,https://www.hornbach.se/varuhusinfo/arlov/,https://www.openstreetmap.org/way/200178106,55.6116112,13.0961281,robot_mower_seller,,,,Vassvägen,10,23261,Arlöv,"Vassvägen 10, 23261 Arlöv"
way/203177488,C-B Stål & Metall AB,http://c-b.se/,https://www.openstreetmap.org/way/203177488,59.3293984,14.5823871,robot_mower_seller,,,,Pressarvägen,10,69152,Karlskoga,"Pressarvägen 10, 69152 Karlskoga"
way/206373819,Bolist Lomma,https://bolist.se/butiker/lomma/,https://www.openstreetmap.org/way/206373819,55.671771,13.0686773,robot_mower_seller,,,,Strandvägen,100,,Lomma,"Strandvägen 100, Lomma"
way/207305514,Solhaga,https://solhaga.se,https://www.openstreetmap.org/way/207305514,56.002336,14.137251,robot_mower_seller,,,,,,,,
way/207753161,Upplands Kyl & Värme AB,https://www.upplandskylovarme.se/,https://www.openstreetmap.org/way/207753161,59.8644226,17.6030086,robot_mower_seller,,,,Tiundagatan,59,75230,Uppsala,"Tiundagatan 59, 75230 Uppsala"
way/207757610,Lundagrossisten,https://lundagrossisten.se/warehouses/uppsala.html,https://www.openstreetmap.org/way/207757610,59.8681002,17.6062696,robot_mower_seller,,,,Börjegatan,66,75229,Uppsala,"Börjegatan 66, 75229 Uppsala"
way/211891839,Biltema,https://www.biltema.se/sv/varuhus/halmstad/,https://www.openstreetmap.org/way/211891839,56.6646148,12.9075495,robot_mower_seller,,,,Stormgatan,1,,,Stormgatan 1
way/222269401,Kålltorps Handelsträdgård,https://www.kalltorpshandelstradgard.se,https://www.openstreetmap.org/way/222269401,57.7118985,12.0186363,robot_mower_seller,,,,Kyrkåsplatsen,10,416 52,Göteborg,"Kyrkåsplatsen 10, 416 52 Göteborg"
way/222317941,Pyssel- och Hantverksboden,https://www.pysselochhantverksboden.se,https://www.openstreetmap.org/way/222317941,58.2154461,13.4628437,robot_mower_seller,,,,Vilske-Kleva Sofielund,,521 94,Falköping,"Vilske-Kleva Sofielund, 521 94 Falköping"
way/224917067,Rydlinge plantskola,http://www.rydlingeplantskola.se/,https://www.openstreetmap.org/way/224917067,64.725289,21.0625341,robot_mower_seller,,,,,,,,
way/230066594,Biltema,https://www.biltema.se/varuhus-och-oppettider/stockholm-veddesta,https://www.openstreetmap.org/way/230066594,59.4096687,17.8453913,robot_mower_seller,,,,Nettovägen,2,175 41,Järfälla,"Nettovägen 2, 175 41 Järfälla"
way/230240679,Ingarö Brädgård,http://ingarobradgard.se/,https://www.openstreetmap.org/way/230240679,59.2753951,18.4355582,robot_mower_seller,,,,Entreprenadvägen,,134 60,Ingarö,"Entreprenadvägen, 134 60 Ingarö"
way/236884056,Bauhaus,https://www.bauhaus.se/varuhus/uppsala,https://www.openstreetmap.org/way/236884056,59.8487773,17.6881732,robot_mower_seller,,,,Verkstadsgatan,16,753 23,Uppsala,"Verkstadsgatan 16, 753 23 Uppsala"
way/237258070,Swedol,https://www.swedol.se,https://www.openstreetmap.org/way/237258070,59.404345,17.8436839,robot_mower_seller,,,,Kontovägen,5,17562,,"Kontovägen 5, 17562"
way/237903116,Byggmax,https://www.byggmax.se/butiker/gbg-partille,https://www.openstreetmap.org/way/237903116,57.7396153,12.1338485,robot_mower_seller,,,,Gamla Alingsåsvägen,24,,Partille,"Gamla Alingsåsvägen 24, Partille"
way/247405954,Biltema,https://www.biltema.se/varuhus-och-oppettider/goteborg-partille/,https://www.openstreetmap.org/way/247405954,57.7402943,12.124364,robot_mower_seller,,,,Arenavägen,17-19,433 33,Partille,"Arenavägen 17-19, 433 33 Partille"
way/248128361,Hejdes Woody bygghandel,https://hejdes-landskrona.woody.se/,https://www.openstreetmap.org/way/248128361,55.8841408,12.8476555,robot_mower_seller,,,,Lodjursgatan,4 A,,Landskrona,"Lodjursgatan 4 A, Landskrona"
way/249334431,Biltema,https://www.biltema.se/sv/varuhus/Vetlanda/,https://www.openstreetmap.org/way/249334431,57.441193,15.0609704,robot_mower_seller,,,,Dikesvägen,1,57435,Vetlanda,"Dikesvägen 1, 57435 Vetlanda"
way/249337210,Jem & Fix,https://www.jemfix.se/,https://www.openstreetmap.org/way/249337210,57.4434335,15.0667828,robot_mower_seller,,,,Kolvägen,11,57435,Vetlanda,"Kolvägen 11, 57435 Vetlanda"
way/249399493,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/249399493,57.4436137,15.0613044,robot_mower_seller,,,,Nydalavägen,4,57435,Vetlanda,"Nydalavägen 4, 57435 Vetlanda"
way/250948752,BSIAB,https://www.bsiab.se/,https://www.openstreetmap.org/way/250948752,59.3193179,14.460018,robot_mower_seller,,,,Elementvägen,5,69142,Karlskoga,"Elementvägen 5, 69142 Karlskoga"
way/251858868,Biltema,https://www.biltema.se/sv/varuhus/Vaxjo/,https://www.openstreetmap.org/way/251858868,56.8789633,14.7616727,robot_mower_seller,,,,Vaktvägen,1,352 36,Växjö,"Vaktvägen 1, 352 36 Växjö"
way/252694413,Ställning.se,https://www.stallning.se,https://www.openstreetmap.org/way/252694413,59.3240408,14.485535,robot_mower_seller,,,,,,,,
way/268059365,Granngården,http://www.granngarden.se/store/Eslöv,https://www.openstreetmap.org/way/268059365,55.8427358,13.3106518,robot_mower_seller,,,,Bruksgatan,6,241 39,Eslöv,"Bruksgatan 6, 241 39 Eslöv"
way/268059368,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/268059368,55.8435291,13.3095248,robot_mower_seller,,,,,,,,
way/272406341,XL Bygg,https://www.beijerbygg.se/,https://www.openstreetmap.org/way/272406341,58.0397117,12.8014959,robot_mower_seller,,,,,,,,
way/274007528,Rudolphis Järn,https://facebook.com/rudolphisjarn,https://www.openstreetmap.org/way/274007528,61.8003359,16.5514789,robot_mower_seller,,,,Köpmangatan,7,82471,Delsbo,"Köpmangatan 7, 82471 Delsbo"
way/274128934,GJ Maskin AB,https://www.gjmaskin.se/,https://www.openstreetmap.org/way/274128934,58.1613172,13.5697848,robot_mower_seller,,,,,,,,
way/274710382,Kungälvs Garden Center,https://kungalvsgardencenter.se/,https://www.openstreetmap.org/way/274710382,57.8720967,11.9340958,robot_mower_seller,,,,,,,,
way/278787512,Biltema,https://www.biltema.se/,https://www.openstreetmap.org/way/278787512,59.2968621,14.4900559,robot_mower_seller,,,,Skogsbovägen,16,69147,Karlskoga,"Skogsbovägen 16, 69147 Karlskoga"
way/281502608,Biltema,https://www.biltema.se/,https://www.openstreetmap.org/way/281502608,59.7453897,18.6792354,robot_mower_seller,,,,August Strindbergs gata,5,761 46,Norrtälje,"August Strindbergs gata 5, 761 46 Norrtälje"
way/281518600,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/281518600,59.7679637,18.6873454,robot_mower_seller,,,,Storstensvägen,,761 63,Norrtälje,"Storstensvägen, 761 63 Norrtälje"
way/286066314,Landtmannaaffären,https://landtmannaaffaren.se/,https://www.openstreetmap.org/way/286066314,56.2180326,15.2690395,robot_mower_seller,,,,,,,,
way/287788201,Biltema,https://www.biltema.se/,https://www.openstreetmap.org/way/287788201,58.6246775,16.1565794,robot_mower_seller,,,,Koppargatan,34,602 23,Norrköping,"Koppargatan 34, 602 23 Norrköping"
way/288481655,Jem & Fix,https://www.jemfix.se/,https://www.openstreetmap.org/way/288481655,56.2202964,15.2655888,robot_mower_seller,,,,,,,,
way/288481659,Ronneby Maskinaffär,https://www.ronnebymaskin.se/,https://www.openstreetmap.org/way/288481659,56.2199417,15.2701653,robot_mower_seller,,,,,,,,
way/289041405,Göta Motorer,https://www.gotamotor.com/,https://www.openstreetmap.org/way/289041405,56.389315,13.9855449,robot_mower_seller,,,,,,,,
way/290662760,Jem & Fix,https://www.jemfix.se/,https://www.openstreetmap.org/way/290662760,56.1874394,14.8461093,robot_mower_seller,,,,,,,,
way/291502872,Elgiganten,https://www.elgiganten.se/stores/blekinge-lan/karlshamn/karlshamn,https://www.openstreetmap.org/way/291502872,56.1871729,14.8458956,robot_mower_seller,,,,,,,,
way/293538206,Tools Vetlanda,https://www.tools.se/,https://www.openstreetmap.org/way/293538206,57.4217601,15.0906794,robot_mower_seller,,,,Lasarettsgatan,25,57440,Vetlanda,"Lasarettsgatan 25, 57440 Vetlanda"
way/297349888,Byggmax,https://www.byggmax.se/butiker/nyk%C3%B6ping,https://www.openstreetmap.org/way/297349888,58.7700119,17.0162263,robot_mower_seller,,,,Gustafsbergsstigen,20,611 67,Nyköping,"Gustafsbergsstigen 20, 611 67 Nyköping"
way/301226973,Hedin Bygghandel,http://www.abkarlhedin.se/bygghandel/karta/mora/,https://www.openstreetmap.org/way/301226973,61.0084477,14.5927136,robot_mower_seller,,,,Skålmyrsvägen,37,79250,Mora,"Skålmyrsvägen 37, 79250 Mora"
way/306846564,Mairo,https://www.mairo.se/,https://www.openstreetmap.org/way/306846564,56.2327012,15.1156134,robot_mower_seller,,,,,,,,
way/307363594,Hakarps Ved,https://hakarpsved.se/,https://www.openstreetmap.org/way/307363594,56.2501932,15.3995568,robot_mower_seller,,,,,,,,
way/308062252,Jula,https://www.jula.se/vara-varuhus/karlskrona/,https://www.openstreetmap.org/way/308062252,56.204519,15.6394958,robot_mower_seller,,,,,,,,
way/312653787,Granngården,http://www.granngarden.se/store/Uddevalla,https://www.openstreetmap.org/way/312653787,58.3490642,11.8269742,robot_mower_seller,,,,,,,,
way/312680998,Biltema,https://www.biltema.se/sv/varuhus/Vastervik/,https://www.openstreetmap.org/way/312680998,57.7679648,16.592307,robot_mower_seller,,,,,,,,
way/312986998,Jem & fix,https://www.jemfix.se/,https://www.openstreetmap.org/way/312986998,57.7512066,16.629703,robot_mower_seller,,,,,,,,
way/315908921,Byggmax,https://www.byggmax.se/butiker/visby,https://www.openstreetmap.org/way/315908921,57.6265172,18.2775587,robot_mower_seller,,,,,,,,
way/323565416,Hyrpoolen Nacka,https://www.hyrpoolen.se/uthyrningssortiment/,https://www.openstreetmap.org/way/323565416,59.3153519,18.2007507,robot_mower_seller,,,,Ektorpsvägen,26A,131 47,Nacka,"Ektorpsvägen 26A, 131 47 Nacka"
way/324236909,Lindkvist Järn,https://www.bolist.se/taberg,https://www.openstreetmap.org/way/324236909,57.6751232,14.0916917,robot_mower_seller,,,,Sjöhultsvägen,17,56241,Taberg,"Sjöhultsvägen 17, 56241 Taberg"
way/328047494,Granngården,http://www.granngarden.se/store/Kungsbacka,https://www.openstreetmap.org/way/328047494,57.4842585,12.080523,robot_mower_seller,,,,,,,,
way/338051404,NetOnNet,https://www.netonnet.se/lagershop/1/malmo,https://www.openstreetmap.org/way/338051404,55.6239874,13.063572,robot_mower_seller,,,,Ågatan,1,21225,Malmö,"Ågatan 1, 21225 Malmö"
way/343619202,Bauhaus,https://www.bauhaus.se/,https://www.openstreetmap.org/way/343619202,58.4333388,15.6087455,robot_mower_seller,,,,Östra Svedengatan,31,582 73,Linköping,"Östra Svedengatan 31, 582 73 Linköping"
way/349606479,Flower Team,https://www.flowerteam.se/,https://www.openstreetmap.org/way/349606479,56.0923049,12.7693417,robot_mower_seller,,,,Djurhagshusvägen,17,260 36,Ödåkra-Väla,"Djurhagshusvägen 17, 260 36 Ödåkra-Väla"
way/351863215,K-Bygg Fresks,https://k-bygg.se/kontakt/vara-butiker/harnosand,https://www.openstreetmap.org/way/351863215,62.6531362,17.8880731,robot_mower_seller,,,,Saltviksvägen,13,871 54,Härnösand,"Saltviksvägen 13, 871 54 Härnösand"
way/358708069,Mellanmossens Perenner HB,http://mellanmossensperenner.teliaweb.se/,https://www.openstreetmap.org/way/358708069,56.0353745,12.8454841,robot_mower_seller,,,,Mellanmossevägen,102,25353,Påarp,"Mellanmossevägen 102, 25353 Påarp"
way/358712123,Hornbach,https://www.hornbach.se/,https://www.openstreetmap.org/way/358712123,56.077427,12.7397814,robot_mower_seller,,,,Dioritgatan,12,254 64,Helsingborg,"Dioritgatan 12, 254 64 Helsingborg"
way/362954611,Jem & Fix,https://www.jemfix.se/,https://www.openstreetmap.org/way/362954611,59.0764328,15.0978257,robot_mower_seller,,,,Överste von Rosens Gata,1,,Hallsberg,"Överste von Rosens Gata 1, Hallsberg"
way/363286468,ABK Tekniska,http://www.abktekniska.se/,https://www.openstreetmap.org/way/363286468,56.2176138,15.2709748,robot_mower_seller,,,,,,,,
way/367139653,Granngården,http://www.granngarden.se/store/Fjugesta,https://www.openstreetmap.org/way/367139653,59.1702081,14.8811193,robot_mower_seller,,,,,,,,
way/376258654,Granngården,https://www.granngarden.se/,https://www.openstreetmap.org/way/376258654,58.7244304,11.3290573,robot_mower_seller,,,,Industrivägen,5A,457 31,Tanumshede,"Industrivägen 5A, 457 31 Tanumshede"
way/381814117,Granngården,https://www.granngarden.se/butiker/karlstad,https://www.openstreetmap.org/way/381814117,59.3739089,13.445212,robot_mower_seller,,,,,,,,
way/384631333,Swedol,https://www.swedol.se/swedol-borlange,https://www.openstreetmap.org/way/384631333,60.4736905,15.4318337,robot_mower_seller,,,,Mästargatan,7,781 71,Borlänge,"Mästargatan 7, 781 71 Borlänge"
way/386993482,Gunnarssons maskin AB,https://www.gunnarssons-maskin.se/,https://www.openstreetmap.org/way/386993482,57.170851,13.593796,robot_mower_seller,,,,Kållerstadsvägen,1,330 21,Reftele,"Kållerstadsvägen 1, 330 21 Reftele"
way/393494557,Jirvelius store,https://www.jirvelius.com/,https://www.openstreetmap.org/way/393494557,59.1852995,14.8674509,robot_mower_seller,,,,Vallgatan,45,71631,Fjugesta,"Vallgatan 45, 71631 Fjugesta"
way/415137069,Bauhaus,https://www.bauhaus.se/varuhus/upplands-vasby,https://www.openstreetmap.org/way/415137069,59.5000919,17.9227887,robot_mower_seller,,,,Kranvägen,8,19461,Upplands Väsby,"Kranvägen 8, 19461 Upplands Väsby"
way/415203083,Bauhaus,https://www.bauhaus.se/varuhus/hyllinge,https://www.openstreetmap.org/way/415203083,56.0989777,12.855392,robot_mower_seller,,,,Brännaregatan,2,26575,Hyllinge,"Brännaregatan 2, 26575 Hyllinge"
way/420098816,Klippnet AB,http://www.klippnet.se/,https://www.openstreetmap.org/way/420098816,58.473418,13.9264477,robot_mower_seller,,,,Stora vägen,11,54191,Skövde,"Stora vägen 11, 54191 Skövde"
way/420803137,Biltema,https://www.biltema.se/sv/varuhus/Ljungby/,https://www.openstreetmap.org/way/420803137,56.81205,13.9057907,robot_mower_seller,,,,,,,,
way/422113225,Granngården,https://www.granngarden.se/store/Ljungby?lat=56.829&long=13.937,https://www.openstreetmap.org/way/422113225,56.8286491,13.9367821,robot_mower_seller,,,,Fabriksgatan,7,341 31,Ljungby,"Fabriksgatan 7, 341 31 Ljungby"
way/426020389,Tibro Skog & Trädgårdsmaskiner,https://www.tibroskog.se/default,https://www.openstreetmap.org/way/426020389,58.4174747,14.1329597,robot_mower_seller,,,,Snickaregatan,1,54351,Tibro,"Snickaregatan 1, 54351 Tibro"
way/428631099,Granngården,http://www.granngarden.se/,https://www.openstreetmap.org/way/428631099,58.5562543,12.3502033,robot_mower_seller,,,,,,,,
way/436726258,Byggmax,https://www.byggmax.se/,https://www.openstreetmap.org/way/436726258,59.1972246,18.1201462,robot_mower_seller,,,,Fräsarvägen,19,142 50,Skogås,"Fräsarvägen 19, 142 50 Skogås"
way/457492308,Optimera,https://www.optimera.se/bygghandel/proffs/v%C3%A5ra-butiker/byggvaruhus-vagnh%C3%A4rad,https://www.openstreetmap.org/way/457492308,58.9543459,17.4877063,robot_mower_seller,,,,,,,,
way/471550670,Plantagen,http://www.plantagen.se,https://www.openstreetmap.org/way/471550670,63.8552518,20.3003276,robot_mower_seller,,,,Gräddvägen,3 A,90620,Umeå,"Gräddvägen 3 A, 90620 Umeå"
way/482599741,Granngården,http://www.granngarden.se/store/Horred,https://www.openstreetmap.org/way/482599741,57.356587,12.481071,robot_mower_seller,,,,,,,,
way/482614696,Trollenäs Lantmannaaffär,http://www.trollenas.se,https://www.openstreetmap.org/way/482614696,55.8580799,13.2411329,robot_mower_seller,,,,,,,,
way/482616298,Värö Lantmän,http://www.varolantman.se,https://www.openstreetmap.org/way/482616298,57.2503575,12.1836126,robot_mower_seller,,,,,,,,
way/489071768,Backaryds Trädgårds & Lantbrukstjänst,https://www.yourvismawebsite.com/backaryds-tradgards-lantbrukstjanst,https://www.openstreetmap.org/way/489071768,56.3406595,15.1604733,robot_mower_seller,,,,,,,,
way/491443458,Biltema,https://www.biltema.se/sv/varuhus/Sisjon/,https://www.openstreetmap.org/way/491443458,57.6436336,11.9546205,robot_mower_seller,,,,Södra Långebergsgatan,15,436 32,,"Södra Långebergsgatan 15, 436 32"
